duoarea,area-name,product,product-name,process,process-name,series,series-description,value,year,month,Cluster_Label
1.0,0.0,0.0,0.0,1.0,1.0,9.0,1.0,1.915,2021,10,355
0.0,1.0,1.0,1.0,3.0,3.0,3.0,7.0,2.494,2021,10,356
0.0,1.0,2.0,2.0,0.0,0.0,4.0,8.0,2.418,2021,10,354
0.0,1.0,2.0,2.0,2.0,2.0,6.0,10.0,2.336,2021,10,352
0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,2.536,2021,10,358
0.0,1.0,1.0,1.0,2.0,2.0,2.0,6.0,2.513,2021,10,353
0.0,1.0,2.0,2.0,1.0,1.0,5.0,9.0,2.286,2021,10,348
0.0,1.0,2.0,2.0,2.0,2.0,6.0,10.0,2.264,2021,10,352
0.0,1.0,2.0,2.0,3.0,3.0,7.0,11.0,2.258,2021,10,357
1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.8649999999999998,2021,10,349
0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,2.461,2021,10,358
0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.454,2021,10,359
0.0,1.0,1.0,1.0,3.0,3.0,3.0,7.0,2.424,2021,10,356
0.0,1.0,1.0,1.0,2.0,2.0,2.0,6.0,2.442,2021,10,353
0.0,1.0,2.0,2.0,0.0,0.0,4.0,8.0,2.335,2021,10,354
1.0,0.0,0.0,0.0,3.0,3.0,11.0,3.0,1.8288095238095237,2021,10,351
1.0,0.0,0.0,0.0,2.0,2.0,10.0,2.0,1.843095238095238,2021,10,350
1.0,0.0,0.0,0.0,1.0,1.0,9.0,1.0,1.8557142857142856,2021,10,355
0.0,1.0,2.0,2.0,0.0,0.0,4.0,8.0,2.232,2021,10,354
1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.7928571428571427,2021,10,349
1.0,0.0,0.0,0.0,3.0,3.0,11.0,3.0,1.7578571428571428,2021,10,351
0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.32,2021,10,359
0.0,1.0,2.0,2.0,2.0,2.0,6.0,10.0,2.146,2021,10,352
0.0,1.0,2.0,2.0,1.0,1.0,5.0,9.0,2.179,2021,10,348
0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,2.324,2021,10,358
0.0,1.0,2.0,2.0,3.0,3.0,7.0,11.0,2.132,2021,10,357
1.0,0.0,0.0,0.0,1.0,1.0,9.0,1.0,1.7845238095238094,2021,10,355
0.0,1.0,1.0,1.0,3.0,3.0,3.0,7.0,2.303,2021,10,356
1.0,0.0,0.0,0.0,2.0,2.0,10.0,2.0,1.7721428571428572,2021,10,350
0.0,1.0,1.0,1.0,2.0,2.0,2.0,6.0,2.313,2021,10,353
0.0,1.0,2.0,2.0,1.0,1.0,5.0,9.0,2.094,2021,9,360
1.0,0.0,0.0,0.0,3.0,3.0,11.0,3.0,1.6857142857142855,2021,9,361
0.0,1.0,1.0,1.0,2.0,2.0,2.0,6.0,2.203,2021,9,362
0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.209,2021,9,363
0.0,1.0,2.0,2.0,0.0,0.0,4.0,8.0,2.141,2021,9,364
0.0,1.0,2.0,2.0,2.0,2.0,6.0,10.0,2.057,2021,9,365
1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.7159523809523807,2021,9,366
1.0,0.0,0.0,0.0,1.0,1.0,9.0,1.0,1.7099999999999997,2021,9,367
0.0,1.0,2.0,2.0,3.0,3.0,7.0,11.0,2.039,2021,9,368
0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,2.212,2021,9,369
1.0,0.0,0.0,0.0,2.0,2.0,10.0,2.0,1.6988095238095235,2021,9,370
0.0,1.0,1.0,1.0,3.0,3.0,3.0,7.0,2.194,2021,9,371
0.0,1.0,1.0,1.0,2.0,2.0,2.0,6.0,2.182,2021,9,362
0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,2.189,2021,9,369
1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.7052380952380952,2021,9,366
1.0,0.0,0.0,0.0,3.0,3.0,11.0,3.0,1.676904761904762,2021,9,361
0.0,1.0,1.0,1.0,3.0,3.0,3.0,7.0,2.175,2021,9,371
0.0,1.0,2.0,2.0,3.0,3.0,7.0,11.0,2.057,2021,9,368
1.0,0.0,0.0,0.0,2.0,2.0,10.0,2.0,1.6892857142857143,2021,9,370
0.0,1.0,2.0,2.0,2.0,2.0,6.0,10.0,2.077,2021,9,365
1.0,0.0,0.0,0.0,1.0,1.0,9.0,1.0,1.6997619047619046,2021,9,367
0.0,1.0,2.0,2.0,0.0,0.0,4.0,8.0,2.178,2021,9,364
0.0,1.0,2.0,2.0,1.0,1.0,5.0,9.0,2.12,2021,9,360
0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.187,2021,9,363
1.0,0.0,0.0,0.0,1.0,1.0,9.0,1.0,1.6342857142857141,2021,9,367
0.0,1.0,2.0,2.0,1.0,1.0,5.0,9.0,2.069,2021,9,360
1.0,0.0,0.0,0.0,2.0,2.0,10.0,2.0,1.6266666666666665,2021,9,370
0.0,1.0,1.0,1.0,2.0,2.0,2.0,6.0,2.123,2021,9,362
0.0,1.0,2.0,2.0,3.0,3.0,7.0,11.0,2.009,2021,9,368
0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,2.13,2021,9,369
1.0,0.0,0.0,0.0,3.0,3.0,11.0,3.0,1.6178571428571429,2021,9,361
0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.127,2021,9,363
0.0,1.0,2.0,2.0,2.0,2.0,6.0,10.0,2.027,2021,9,365
1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.64,2021,9,366
0.0,1.0,1.0,1.0,3.0,3.0,3.0,7.0,2.117,2021,9,371
0.0,1.0,2.0,2.0,0.0,0.0,4.0,8.0,2.129,2021,9,364
1.0,0.0,0.0,0.0,3.0,3.0,11.0,3.0,1.6235714285714284,2021,9,361
0.0,1.0,2.0,2.0,1.0,1.0,5.0,9.0,2.106,2021,9,360
1.0,0.0,0.0,0.0,2.0,2.0,10.0,2.0,1.631904761904762,2021,9,370
0.0,1.0,1.0,1.0,3.0,3.0,3.0,7.0,2.131,2021,9,371
0.0,1.0,2.0,2.0,2.0,2.0,6.0,10.0,2.05,2021,9,365
1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.6457142857142857,2021,9,366
0.0,1.0,2.0,2.0,0.0,0.0,4.0,8.0,2.205,2021,9,364
0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,2.145,2021,9,369
0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.142,2021,9,363
0.0,1.0,1.0,1.0,2.0,2.0,2.0,6.0,2.136,2021,9,362
0.0,1.0,2.0,2.0,3.0,3.0,7.0,11.0,2.022,2021,9,368
1.0,0.0,0.0,0.0,1.0,1.0,9.0,1.0,1.6395238095238094,2021,9,367
0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,2.076,2021,8,372
1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.6080952380952382,2021,8,373
0.0,1.0,2.0,2.0,2.0,2.0,6.0,10.0,2.016,2021,8,374
0.0,1.0,1.0,1.0,2.0,2.0,2.0,6.0,2.074,2021,8,375
1.0,0.0,0.0,0.0,3.0,3.0,11.0,3.0,1.5819047619047617,2021,8,376
0.0,1.0,1.0,1.0,3.0,3.0,3.0,7.0,2.07,2021,8,377
0.0,1.0,2.0,2.0,1.0,1.0,5.0,9.0,2.08,2021,8,378
1.0,0.0,0.0,0.0,2.0,2.0,10.0,2.0,1.5919047619047617,2021,8,379
0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.077,2021,8,380
0.0,1.0,2.0,2.0,0.0,0.0,4.0,8.0,2.227,2021,8,381
1.0,0.0,0.0,0.0,1.0,1.0,9.0,1.0,1.601190476190476,2021,8,382
0.0,1.0,2.0,2.0,3.0,3.0,7.0,11.0,1.976,2021,8,383
1.0,0.0,0.0,0.0,1.0,1.0,9.0,1.0,1.544047619047619,2021,8,382
0.0,1.0,2.0,2.0,1.0,1.0,5.0,9.0,1.993,2021,8,378
0.0,1.0,2.0,2.0,3.0,3.0,7.0,11.0,1.911,2021,8,383
1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.549285714285714,2021,8,373
0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.999,2021,8,380
0.0,1.0,2.0,2.0,2.0,2.0,6.0,10.0,1.945,2021,8,374
0.0,1.0,2.0,2.0,0.0,0.0,4.0,8.0,2.124,2021,8,381
0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,1.996,2021,8,372
0.0,1.0,1.0,1.0,3.0,3.0,3.0,7.0,1.998,2021,8,377
1.0,0.0,0.0,0.0,2.0,2.0,10.0,2.0,1.535952380952381,2021,8,379
0.0,1.0,1.0,1.0,2.0,2.0,2.0,6.0,2.0,2021,8,375
1.0,0.0,0.0,0.0,3.0,3.0,11.0,3.0,1.5269047619047618,2021,8,376
0.0,1.0,2.0,2.0,3.0,3.0,7.0,11.0,2.02,2021,8,383
0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,2.082,2021,8,372
0.0,1.0,2.0,2.0,2.0,2.0,6.0,10.0,2.06,2021,8,374
0.0,1.0,2.0,2.0,0.0,0.0,4.0,8.0,2.269,2021,8,381
0.0,1.0,2.0,2.0,1.0,1.0,5.0,9.0,2.118,2021,8,378
0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.085,2021,8,380
1.0,0.0,0.0,0.0,2.0,2.0,10.0,2.0,1.6128571428571425,2021,8,379
1.0,0.0,0.0,0.0,3.0,3.0,11.0,3.0,1.6026190476190476,2021,8,376
0.0,1.0,1.0,1.0,3.0,3.0,3.0,7.0,2.084,2021,8,377
1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.6264285714285713,2021,8,373
1.0,0.0,0.0,0.0,1.0,1.0,9.0,1.0,1.6214285714285712,2021,8,382
0.0,1.0,1.0,1.0,2.0,2.0,2.0,6.0,2.086,2021,8,375
0.0,1.0,2.0,2.0,3.0,3.0,7.0,11.0,2.029,2021,8,383
1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.654047619047619,2021,8,373
0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,2.105,2021,8,372
0.0,1.0,1.0,1.0,3.0,3.0,3.0,7.0,2.106,2021,8,377
0.0,1.0,1.0,1.0,2.0,2.0,2.0,6.0,2.108,2021,8,375
1.0,0.0,0.0,0.0,1.0,1.0,9.0,1.0,1.644047619047619,2021,8,382
0.0,1.0,2.0,2.0,1.0,1.0,5.0,9.0,2.125,2021,8,378
0.0,1.0,2.0,2.0,0.0,0.0,4.0,8.0,2.269,2021,8,381
1.0,0.0,0.0,0.0,3.0,3.0,11.0,3.0,1.619047619047619,2021,8,376
1.0,0.0,0.0,0.0,2.0,2.0,10.0,2.0,1.6323809523809523,2021,8,379
0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.108,2021,8,380
0.0,1.0,2.0,2.0,2.0,2.0,6.0,10.0,2.068,2021,8,374
0.0,1.0,1.0,1.0,2.0,2.0,2.0,6.0,2.168,2021,7,384
1.0,0.0,0.0,0.0,3.0,3.0,11.0,3.0,1.678333333333333,2021,7,385
0.0,1.0,1.0,1.0,3.0,3.0,3.0,7.0,2.166,2021,7,386
0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.169,2021,7,387
0.0,1.0,2.0,2.0,1.0,1.0,5.0,9.0,2.3,2021,7,388
0.0,1.0,2.0,2.0,2.0,2.0,6.0,10.0,2.162,2021,7,389
0.0,1.0,2.0,2.0,0.0,0.0,4.0,8.0,2.329,2021,7,390
1.0,0.0,0.0,0.0,1.0,1.0,9.0,1.0,1.7166666666666663,2021,7,391
1.0,0.0,0.0,0.0,2.0,2.0,10.0,2.0,1.6983333333333333,2021,7,392
0.0,1.0,2.0,2.0,3.0,3.0,7.0,11.0,2.11,2021,7,393
1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.730952380952381,2021,7,394
0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,2.168,2021,7,395
0.0,1.0,2.0,2.0,3.0,3.0,7.0,11.0,2.002,2021,7,393
0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,2.07,2021,7,395
0.0,1.0,2.0,2.0,2.0,2.0,6.0,10.0,2.047,2021,7,389
1.0,0.0,0.0,0.0,2.0,2.0,10.0,2.0,1.6283333333333332,2021,7,392
0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.072,2021,7,387
0.0,1.0,2.0,2.0,1.0,1.0,5.0,9.0,2.18,2021,7,388
1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.6576190476190475,2021,7,394
0.0,1.0,1.0,1.0,2.0,2.0,2.0,6.0,2.071,2021,7,384
0.0,1.0,2.0,2.0,0.0,0.0,4.0,8.0,2.205,2021,7,390
1.0,0.0,0.0,0.0,1.0,1.0,9.0,1.0,1.6459523809523808,2021,7,391
1.0,0.0,0.0,0.0,3.0,3.0,11.0,3.0,1.6104761904761904,2021,7,385
0.0,1.0,1.0,1.0,3.0,3.0,3.0,7.0,2.069,2021,7,386
0.0,1.0,1.0,1.0,2.0,2.0,2.0,6.0,2.143,2021,7,384
1.0,0.0,0.0,0.0,2.0,2.0,10.0,2.0,1.7109523809523808,2021,7,392
0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,2.141,2021,7,395
1.0,0.0,0.0,0.0,1.0,1.0,9.0,1.0,1.7319047619047616,2021,7,391
0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.143,2021,7,387
0.0,1.0,2.0,2.0,3.0,3.0,7.0,11.0,2.087,2021,7,393
1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.7426190476190475,2021,7,394
0.0,1.0,2.0,2.0,1.0,1.0,5.0,9.0,2.261,2021,7,388
0.0,1.0,2.0,2.0,0.0,0.0,4.0,8.0,2.279,2021,7,390
1.0,0.0,0.0,0.0,3.0,3.0,11.0,3.0,1.6904761904761905,2021,7,385
0.0,1.0,1.0,1.0,3.0,3.0,3.0,7.0,2.14,2021,7,386
0.0,1.0,2.0,2.0,2.0,2.0,6.0,10.0,2.131,2021,7,389
1.0,0.0,0.0,0.0,3.0,3.0,11.0,3.0,1.676904761904762,2021,7,385
1.0,0.0,0.0,0.0,2.0,2.0,10.0,2.0,1.7007142857142858,2021,7,392
0.0,1.0,1.0,1.0,3.0,3.0,3.0,7.0,2.117,2021,7,386
0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,2.117,2021,7,395
0.0,1.0,2.0,2.0,1.0,1.0,5.0,9.0,2.23,2021,7,388
1.0,0.0,0.0,0.0,1.0,1.0,9.0,1.0,1.726904761904762,2021,7,391
0.0,1.0,2.0,2.0,0.0,0.0,4.0,8.0,2.245,2021,7,390
0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.119,2021,7,387
0.0,1.0,2.0,2.0,2.0,2.0,6.0,10.0,2.103,2021,7,389
0.0,1.0,1.0,1.0,2.0,2.0,2.0,6.0,2.119,2021,7,384
1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.7445238095238094,2021,7,394
0.0,1.0,2.0,2.0,3.0,3.0,7.0,11.0,2.061,2021,7,393
0.0,1.0,1.0,1.0,2.0,2.0,2.0,6.0,2.144,2021,7,384
0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,2.141,2021,7,395
0.0,1.0,1.0,1.0,3.0,3.0,3.0,7.0,2.144,2021,7,386
1.0,0.0,0.0,0.0,3.0,3.0,11.0,3.0,1.6969047619047617,2021,7,385
0.0,1.0,2.0,2.0,3.0,3.0,7.0,11.0,2.096,2021,7,393
1.0,0.0,0.0,0.0,2.0,2.0,10.0,2.0,1.718095238095238,2021,7,392
0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.143,2021,7,387
0.0,1.0,2.0,2.0,0.0,0.0,4.0,8.0,2.254,2021,7,390
1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.7607142857142857,2021,7,394
0.0,1.0,2.0,2.0,1.0,1.0,5.0,9.0,2.248,2021,7,388
1.0,0.0,0.0,0.0,1.0,1.0,9.0,1.0,1.7426190476190475,2021,7,391
0.0,1.0,2.0,2.0,2.0,2.0,6.0,10.0,2.187,2021,7,389
0.0,1.0,2.0,2.0,0.0,0.0,4.0,8.0,2.247,2021,6,396
0.0,1.0,1.0,1.0,2.0,2.0,2.0,6.0,2.155,2021,6,397
1.0,0.0,0.0,0.0,3.0,3.0,11.0,3.0,1.6909523809523808,2021,6,398
0.0,1.0,1.0,1.0,3.0,3.0,3.0,7.0,2.156,2021,6,399
0.0,1.0,2.0,2.0,3.0,3.0,7.0,11.0,2.111,2021,6,400
1.0,0.0,0.0,0.0,1.0,1.0,9.0,1.0,1.7347619047619047,2021,6,401
0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.153,2021,6,402
0.0,1.0,2.0,2.0,1.0,1.0,5.0,9.0,2.249,2021,6,403
1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.7483333333333333,2021,6,404
1.0,0.0,0.0,0.0,2.0,2.0,10.0,2.0,1.7128571428571426,2021,6,405
0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,2.15,2021,6,406
0.0,1.0,2.0,2.0,2.0,2.0,6.0,10.0,2.231,2021,6,407
1.0,0.0,0.0,0.0,3.0,3.0,11.0,3.0,1.660952380952381,2021,6,398
1.0,0.0,0.0,0.0,2.0,2.0,10.0,2.0,1.6804761904761902,2021,6,405
0.0,1.0,1.0,1.0,3.0,3.0,3.0,7.0,2.105,2021,6,399
0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,2.097,2021,6,406
0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.1,2021,6,402
0.0,1.0,2.0,2.0,0.0,0.0,4.0,8.0,2.16,2021,6,396
0.0,1.0,2.0,2.0,2.0,2.0,6.0,10.0,2.15,2021,6,407
0.0,1.0,1.0,1.0,2.0,2.0,2.0,6.0,2.104,2021,6,397
0.0,1.0,2.0,2.0,3.0,3.0,7.0,11.0,2.038,2021,6,400
0.0,1.0,2.0,2.0,1.0,1.0,5.0,9.0,2.164,2021,6,403
1.0,0.0,0.0,0.0,1.0,1.0,9.0,1.0,1.6976190476190474,2021,6,401
1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.7040476190476188,2021,6,404
1.0,0.0,0.0,0.0,3.0,3.0,11.0,3.0,1.6354761904761903,2021,6,398
0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,2.129,2021,6,406
0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.132,2021,6,402
1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.6688095238095237,2021,6,404
1.0,0.0,0.0,0.0,1.0,1.0,9.0,1.0,1.6638095238095236,2021,6,401
0.0,1.0,1.0,1.0,2.0,2.0,2.0,6.0,2.135,2021,6,397
0.0,1.0,2.0,2.0,1.0,1.0,5.0,9.0,2.201,2021,6,403
1.0,0.0,0.0,0.0,2.0,2.0,10.0,2.0,1.6514285714285712,2021,6,405
0.0,1.0,1.0,1.0,3.0,3.0,3.0,7.0,2.136,2021,6,399
0.0,1.0,2.0,2.0,3.0,3.0,7.0,11.0,2.066,2021,6,400
0.0,1.0,2.0,2.0,2.0,2.0,6.0,10.0,2.185,2021,6,407
0.0,1.0,2.0,2.0,0.0,0.0,4.0,8.0,2.203,2021,6,396
1.0,0.0,0.0,0.0,2.0,2.0,10.0,2.0,1.6207142857142856,2021,6,405
0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.102,2021,6,402
0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,2.1,2021,6,406
1.0,0.0,0.0,0.0,1.0,1.0,9.0,1.0,1.631904761904762,2021,6,401
0.0,1.0,2.0,2.0,2.0,2.0,6.0,10.0,2.169,2021,6,407
0.0,1.0,2.0,2.0,3.0,3.0,7.0,11.0,2.048,2021,6,400
0.0,1.0,1.0,1.0,2.0,2.0,2.0,6.0,2.105,2021,6,397
0.0,1.0,2.0,2.0,0.0,0.0,4.0,8.0,2.195,2021,6,396
1.0,0.0,0.0,0.0,3.0,3.0,11.0,3.0,1.605952380952381,2021,6,398
0.0,1.0,1.0,1.0,3.0,3.0,3.0,7.0,2.106,2021,6,399
0.0,1.0,2.0,2.0,1.0,1.0,5.0,9.0,2.189,2021,6,403
1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.6369047619047619,2021,6,404
0.0,1.0,2.0,2.0,2.0,2.0,6.0,10.0,2.129,2021,5,408
1.0,0.0,0.0,0.0,2.0,2.0,10.0,2.0,1.561190476190476,2021,5,409
1.0,0.0,0.0,0.0,1.0,1.0,9.0,1.0,1.5726190476190474,2021,5,410
0.0,1.0,2.0,2.0,3.0,3.0,7.0,11.0,2.106,2021,5,411
0.0,1.0,2.0,2.0,0.0,0.0,4.0,8.0,2.135,2021,5,412
0.0,1.0,1.0,1.0,2.0,2.0,2.0,6.0,2.044,2021,5,413
0.0,1.0,1.0,1.0,3.0,3.0,3.0,7.0,2.046,2021,5,414
0.0,1.0,2.0,2.0,1.0,1.0,5.0,9.0,2.138,2021,5,415
1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.5785714285714285,2021,5,416
1.0,0.0,0.0,0.0,3.0,3.0,11.0,3.0,1.5483333333333333,2021,5,417
0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.042,2021,5,418
0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,2.045,2021,5,419
0.0,1.0,2.0,2.0,2.0,2.0,6.0,10.0,2.091,2021,5,408
1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.5273809523809525,2021,5,416
0.0,1.0,2.0,2.0,0.0,0.0,4.0,8.0,2.107,2021,5,412
1.0,0.0,0.0,0.0,3.0,3.0,11.0,3.0,1.5119047619047619,2021,5,417
0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.014,2021,5,418
0.0,1.0,2.0,2.0,1.0,1.0,5.0,9.0,2.105,2021,5,415
1.0,0.0,0.0,0.0,2.0,2.0,10.0,2.0,1.5207142857142855,2021,5,409
0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,2.015,2021,5,419
0.0,1.0,1.0,1.0,2.0,2.0,2.0,6.0,2.015,2021,5,413
0.0,1.0,1.0,1.0,3.0,3.0,3.0,7.0,2.017,2021,5,414
0.0,1.0,2.0,2.0,3.0,3.0,7.0,11.0,2.065,2021,5,411
1.0,0.0,0.0,0.0,1.0,1.0,9.0,1.0,1.525952380952381,2021,5,410
0.0,1.0,2.0,2.0,2.0,2.0,6.0,10.0,2.111,2021,5,408
1.0,0.0,0.0,0.0,1.0,1.0,9.0,1.0,1.5502380952380952,2021,5,410
0.0,1.0,1.0,1.0,2.0,2.0,2.0,6.0,2.032,2021,5,413
1.0,0.0,0.0,0.0,3.0,3.0,11.0,3.0,1.539047619047619,2021,5,417
0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.031,2021,5,418
0.0,1.0,2.0,2.0,3.0,3.0,7.0,11.0,2.084,2021,5,411
1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.5497619047619047,2021,5,416
0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,2.033,2021,5,419
1.0,0.0,0.0,0.0,2.0,2.0,10.0,2.0,1.5464285714285715,2021,5,409
0.0,1.0,1.0,1.0,3.0,3.0,3.0,7.0,2.034,2021,5,414
0.0,1.0,2.0,2.0,0.0,0.0,4.0,8.0,2.131,2021,5,412
0.0,1.0,2.0,2.0,1.0,1.0,5.0,9.0,2.127,2021,5,415
0.0,1.0,1.0,1.0,3.0,3.0,3.0,7.0,1.997,2021,5,414
1.0,0.0,0.0,0.0,3.0,3.0,11.0,3.0,1.5328571428571427,2021,5,417
1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.5495238095238093,2021,5,416
1.0,0.0,0.0,0.0,1.0,1.0,9.0,1.0,1.5483333333333333,2021,5,410
0.0,1.0,2.0,2.0,2.0,2.0,6.0,10.0,2.1,2021,5,408
0.0,1.0,2.0,2.0,0.0,0.0,4.0,8.0,2.129,2021,5,412
0.0,1.0,1.0,1.0,2.0,2.0,2.0,6.0,1.994,2021,5,413
1.0,0.0,0.0,0.0,2.0,2.0,10.0,2.0,1.5426190476190478,2021,5,409
0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.992,2021,5,418
0.0,1.0,2.0,2.0,3.0,3.0,7.0,11.0,2.07,2021,5,411
0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,1.991,2021,5,419
0.0,1.0,2.0,2.0,1.0,1.0,5.0,9.0,2.121,2021,5,415
0.0,1.0,1.0,1.0,3.0,3.0,3.0,7.0,1.927,2021,4,420
0.0,1.0,2.0,2.0,3.0,3.0,7.0,11.0,2.029,2021,4,421
1.0,0.0,0.0,0.0,3.0,3.0,11.0,3.0,1.4897619047619046,2021,4,422
1.0,0.0,0.0,0.0,1.0,1.0,9.0,1.0,1.5080952380952382,2021,4,423
0.0,1.0,2.0,2.0,0.0,0.0,4.0,8.0,2.048,2021,4,424
0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,1.921,2021,4,425
0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.923,2021,4,426
0.0,1.0,2.0,2.0,2.0,2.0,6.0,10.0,2.048,2021,4,427
0.0,1.0,1.0,1.0,2.0,2.0,2.0,6.0,1.924,2021,4,428
1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.5109523809523808,2021,4,429
1.0,0.0,0.0,0.0,2.0,2.0,10.0,2.0,1.5004761904761905,2021,4,430
0.0,1.0,2.0,2.0,1.0,1.0,5.0,9.0,2.055,2021,4,431
0.0,1.0,1.0,1.0,3.0,3.0,3.0,7.0,1.88,2021,4,420
1.0,0.0,0.0,0.0,2.0,2.0,10.0,2.0,1.4747619047619047,2021,4,430
0.0,1.0,2.0,2.0,2.0,2.0,6.0,10.0,2.003,2021,4,427
1.0,0.0,0.0,0.0,1.0,1.0,9.0,1.0,1.4797619047619046,2021,4,423
0.0,1.0,2.0,2.0,3.0,3.0,7.0,11.0,1.985,2021,4,421
0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,1.872,2021,4,425
0.0,1.0,2.0,2.0,1.0,1.0,5.0,9.0,2.008,2021,4,431
1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.4797619047619046,2021,4,429
0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.874,2021,4,426
0.0,1.0,1.0,1.0,2.0,2.0,2.0,6.0,1.877,2021,4,428
0.0,1.0,2.0,2.0,0.0,0.0,4.0,8.0,2.003,2021,4,424
1.0,0.0,0.0,0.0,3.0,3.0,11.0,3.0,1.4666666666666666,2021,4,422
1.0,0.0,0.0,0.0,2.0,2.0,10.0,2.0,1.4738095238095237,2021,4,430
0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.863,2021,4,426
0.0,1.0,2.0,2.0,0.0,0.0,4.0,8.0,2.015,2021,4,424
1.0,0.0,0.0,0.0,1.0,1.0,9.0,1.0,1.4757142857142855,2021,4,423
0.0,1.0,1.0,1.0,3.0,3.0,3.0,7.0,1.87,2021,4,420
0.0,1.0,2.0,2.0,2.0,2.0,6.0,10.0,2.007,2021,4,427
0.0,1.0,2.0,2.0,3.0,3.0,7.0,11.0,1.985,2021,4,421
